state,date,est_new_infections,est_population,daily_infection_rate,severe
Hawaii,2020-05-23,0.000112185113364831,1415872,7.923393736498144e-07,0
Hawaii,2020-05-24,8.72325995005667e-05,1415872,6.16105124619787e-07,0
Hawaii,2020-05-25,6.77456145640463e-05,1415872,4.784727331569965e-07,0
Hawaii,2020-05-26,5.278297909535471e-05,1415872,3.7279485077291387e-07,0
Hawaii,2020-05-27,4.1643921053037e-05,1415872,2.9412207496890256e-07,0
Hawaii,2020-05-28,3.2691985368728604e-05,1415872,2.3089647488423106e-07,0
Hawaii,2020-05-29,2.59406573604792e-05,1415872,1.8321329442547915e-07,0
Hawaii,2020-05-30,2.06321759615093e-05,1415872,1.4572062984160504e-07,0
Hawaii,2020-05-31,1.63339618593454e-05,1415872,1.1536326630758573e-07,0
Hawaii,2020-06-01,1.30203810986131e-05,1415872,9.196015669928566e-08,0
Hawaii,2020-06-02,1.0468592867255198e-05,1415872,7.393742419692739e-08,0
Hawaii,2020-06-03,8.39769188314676e-06,1415872,5.931109509296575e-08,0
Hawaii,2020-06-04,6.69243047013879e-06,1415872,4.726719979022673e-08,0
Hawaii,2020-06-05,5.37547003477812e-06,1415872,3.7965790938574395e-08,0
Hawaii,2020-06-06,4.35660989023745e-06,1415872,3.0769800449740156e-08,0
Hawaii,2020-06-07,3.4632377792149804e-06,1415872,2.446010500394796e-08,0
Hawaii,2020-06-08,2.72873975336552e-06,1415872,1.9272503117269922e-08,0
Hawaii,2020-06-09,2.1856208331883e-06,1415872,1.543657077185155e-08,0
Hawaii,2020-06-10,1.7570469062775398e-06,1415872,1.2409645125248184e-08,0
Hawaii,2020-06-11,1.40033708885312e-06,1415872,9.890280257347556e-09,0
Hawaii,2020-06-12,1.10856583341956e-06,1415872,7.829562512851163e-09,0
Hawaii,2020-06-13,8.971847128123042e-07,1415872,6.336623033807464e-09,0
Hawaii,2020-06-14,7.36261019483209e-07,1415872,5.200053532262867e-09,0
Hawaii,2020-06-15,5.902901757508521e-07,1415872,4.169092797589415e-09,0
Hawaii,2020-06-16,4.671027418226e-07,1415872,3.2990463955964947e-09,0
Hawaii,2020-06-17,3.7446012720465705e-07,1415872,2.6447314955353103e-09,0
Hawaii,2020-06-18,3.0015176162123697e-07,1415872,2.1199074607113987e-09,0
Hawaii,2020-06-19,2.39957822486758e-07,1415872,1.694770590044566e-09,0
Hawaii,2020-06-20,1.91935803741217e-07,1415872,1.3556013802181057e-09,0
Hawaii,2020-06-21,1.5363609418273e-07,1415872,1.0850987531551581e-09,0
Hawaii,2020-06-22,1.23859383165836e-07,1415872,8.747922352150195e-10,0
Hawaii,2020-06-23,1.0096933692693699e-07,1415872,7.131247522864849e-10,0
Hawaii,2020-06-24,8.24220478534698e-08,1415872,5.821292309860622e-10,0
Hawaii,2020-06-25,6.697443313896659e-08,1415872,4.730260442961411e-10,0
Hawaii,2020-06-26,5.4508447647094705e-08,1415872,3.8498146475878267e-10,0
Hawaii,2020-06-27,4.4455286115407903e-08,1415872,3.1397814290704176e-10,0
Hawaii,2020-06-28,3.59604600816965e-08,1415872,2.53981010159792e-10,0
Hawaii,2020-06-29,2.87655275315046e-08,1415872,2.0316474604699155e-10,0
Hawaii,2020-06-30,2.32667662203312e-08,1415872,1.6432817528937079e-10,0
Hawaii,2020-07-01,1.88415870070457e-08,1415872,1.3307408443027125e-10,0
Hawaii,2020-07-02,1.50993000715971e-08,1415872,1.0664311513750606e-10,0
Hawaii,2020-07-03,1.2327916920185099e-08,1415872,8.706943085381376e-11,0
Hawaii,2020-07-04,1.00061297416687e-08,1415872,7.067114641485035e-11,0
Hawaii,2020-07-05,8.09063203632832e-09,1415872,5.714239730942006e-11,0
Hawaii,2020-07-06,6.5213534981012296e-09,1415872,4.6058919860702304e-11,0
Hawaii,2020-07-07,5.347188562154771e-09,1415872,3.7766044968434795e-11,0
Hawaii,2020-07-08,4.3532345443964e-09,1415872,3.0745961106628284e-11,0
Hawaii,2020-07-09,3.4687109291553497e-09,1415872,2.4498760687091418e-11,0
Hawaii,2020-07-10,2.76672653853893e-09,1415872,1.9540795626574507e-11,0
Hawaii,2020-07-11,2.2531021386385e-09,1415872,1.5913176746474963e-11,0
Hawaii,2020-07-12,1.8223654478788399e-09,1415872,1.2870975963073214e-11,0
Hawaii,2020-07-13,1.45426020026207e-09,1415872,1.0271127617906633e-11,0
Hawaii,2020-07-14,1.16904266178608e-09,1415872,8.256697369437915e-12,0
Hawaii,2020-07-15,9.30391252040863e-10,1415872,6.571153692147758e-12,0
Hawaii,2020-07-16,7.42729753255844e-10,1415872,5.245740810298134e-12,0
Hawaii,2020-07-17,5.969777703285221e-10,1415872,4.216325842509224e-12,0
Hawaii,2020-07-18,4.59607690572739e-10,1415872,3.2461104575324533e-12,0
Hawaii,2020-07-19,3.66009771823883e-10,1415872,2.585048449463532e-12,0
Hawaii,2020-07-20,2.82423570752144e-10,1415872,1.9946970541980065e-12,0
Hawaii,2020-07-21,2.13738530874252e-10,1415872,1.5095893617096177e-12,0
Hawaii,2020-07-22,1.6856938600540202e-10,1415872,1.1905693876664136e-12,0
Hawaii,2020-07-23,1.30385160446167e-10,1415872,9.208823992999863e-13,0
Hawaii,2020-07-24,9.126961231231691e-11,1415872,6.446176795099903e-13,0
Hawaii,2020-07-25,6.449408829212189e-11,1415872,4.555079010823146e-13,0
Hawaii,2020-07-26,3.70200723409653e-11,1415872,2.614648240869605e-13,0
Hawaii,2020-07-27,2.74740159511566e-11,1415872,1.940430769953541e-13,0
Hawaii,2020-07-28,2.1420419216156e-11,1415872,1.5128782274214053e-13,0
Hawaii,2020-07-29,1.37370079755783e-11,1415872,9.702153849767705e-14,0
Hawaii,2020-07-30,5.82076609134674e-12,1415872,4.1110821397320806e-14,0
Hawaii,2020-07-31,2.3283064365387004e-12,1415872,1.6444328558928352e-14,0
Hawaii,2020-08-01,2.56113708019257e-12,1415872,1.8088761414821186e-14,0
Hawaii,2020-08-02,1.62981450557709e-12,1415872,1.1511029991249845e-14,0
Hawaii,2020-08-03,0.0,1415872,0.0,0
Hawaii,2020-08-04,0.0,1415872,0.0,0
Idaho,2020-05-12,30.743850349620498,1787065,0.17203543435532842,0
Idaho,2020-05-13,29.4933231374791,1787065,0.1650377749968753,0
Idaho,2020-05-14,27.7423382602627,1787065,0.15523967097034913,0
Idaho,2020-05-15,25.9615617622256,1787065,0.1452748599643863,0
Idaho,2020-05-16,24.8277439292339,1787065,0.1389302791405679,0
Idaho,2020-05-17,23.661091681282002,1787065,0.13240196456917908,0
Idaho,2020-05-18,22.321264813218498,1787065,0.12490460511071785,0
Idaho,2020-05-19,21.2958127776217,1787065,0.11916641407907211,0
Idaho,2020-05-20,20.746929796454,1787065,0.11609499260773391,0
Idaho,2020-05-21,19.9478826320965,1787065,0.11162371056506898,0
Idaho,2020-05-22,18.9608626525174,1787065,0.10610057637812502,0
Idaho,2020-05-23,17.9131468692317,1787065,0.10023780259381555,0
Idaho,2020-05-24,16.8926580874587,1787065,0.09452738477592419,0
Idaho,2020-05-25,15.800910906697199,1787065,0.08841822153473544,0
Idaho,2020-05-26,14.725335353900899,1787065,0.08239955096149776,0
Idaho,2020-05-27,13.8720561038677,1787065,0.07762479878385903,0
Idaho,2020-05-28,12.9272073975599,1787065,0.07233764523148235,0
Idaho,2020-05-29,12.160907135917599,1787065,0.06804960723822356,0
Idaho,2020-05-30,11.501941587758301,1787065,0.06436218933143618,0
Idaho,2020-05-31,10.8113229558934,1787065,0.06049764813195603,0
Idaho,2020-06-01,10.1989856323136,1787065,0.05707115092239845,0
Idaho,2020-06-02,9.66136116254493,1787065,0.05406272946168679,0
Idaho,2020-06-03,9.10420901457034,1787065,0.05094503565662324,0
Idaho,2020-06-04,8.56170484394138,1787065,0.04790930852510334,0
Idaho,2020-06-05,8.098062323068731,1787065,0.0453148728393692,0
Idaho,2020-06-06,7.67565016793343,1787065,0.0429511526885336,0
Idaho,2020-06-07,7.17527043132135,1787065,0.040151144090009874,0
Idaho,2020-06-08,6.71146429367783,1787065,0.037555792842889485,0
Idaho,2020-06-09,6.358777265118201,1787065,0.03558223827962722,0
Idaho,2020-06-10,5.99229452775186,1787065,0.03353148613929466,0
Idaho,2020-06-11,5.614129028055579,1787065,0.03141535997882326,0
Idaho,2020-06-12,5.23424301957595,1787065,0.02928960625145672,0
Idaho,2020-06-13,4.95417905254732,1787065,0.027722433445606737,0
Idaho,2020-06-14,4.7612109595784,1787065,0.02664262888914729,0
Idaho,2020-06-15,4.475476988008481,1787065,0.025043728056945217,0
Idaho,2020-06-16,4.1611861980017295,1787065,0.02328502991218411,0
Idaho,2020-06-17,3.9038841397345494,1787065,0.02184522745246843,0
Idaho,2020-06-18,3.6485038374410896,1787065,0.020416178692107392,0
Idaho,2020-06-19,3.40596872663032,1787065,0.01905900863499828,0
Idaho,2020-06-20,3.17296108374582,1787065,0.01775515207194937,0
Idaho,2020-06-21,2.96574650831986,1787065,0.016595627513939674,0
Idaho,2020-06-22,2.7979930649511497,1787065,0.015656918270746445,0
Idaho,2020-06-23,2.64668476582784,1787065,0.014810232228977904,0
Idaho,2020-06-24,2.49599625409325,1787065,0.013967014373250273,0
Idaho,2020-06-25,2.35893600651249,1787065,0.013200057113269468,0
Idaho,2020-06-26,2.23461897500837,1787065,0.012504407925891727,0
Idaho,2020-06-27,2.1137040776363603,1787065,0.011827796289650127,0
Idaho,2020-06-28,1.9894614686337302,1787065,0.01113256355327719,0
Idaho,2020-06-29,1.8492305931243997,1787065,0.010347864197018013,0
Idaho,2020-06-30,1.7344856819626902,1787065,0.009705778368233333,0
Idaho,2020-07-01,1.62645086530945,1787065,0.00910124066729218,0
Idaho,2020-07-02,1.51926595262694,1787065,0.008501458831250907,0
Idaho,2020-07-03,1.4418672170138502,1787065,0.00806835351268057,0
Idaho,2020-07-04,1.35835976178036,1787065,0.007601065220237429,0
Idaho,2020-07-05,1.27087361001968,1787065,0.007111513067625856,0
Idaho,2020-07-06,1.19910673619318,1787065,0.006709922337425779,0
Idaho,2020-07-07,1.1417048286392801,1787065,0.006388714616643939,0
Idaho,2020-07-08,1.08489984119288,1787065,0.006070847121917111,0
Idaho,2020-07-09,1.016053169413,1787065,0.005685597163018692,0
Idaho,2020-07-10,0.948097677693004,1787065,0.005305334040412654,0
Idaho,2020-07-11,0.897929587558377,1787065,0.005024605079045121,0
Idaho,2020-07-12,0.849618198785698,1787065,0.004754265786558956,0
Idaho,2020-07-13,0.794823139537126,1787065,0.004447645382440628,0
Idaho,2020-07-14,0.7484802480095529,1787065,0.004188321342589961,0
Idaho,2020-07-15,0.712473671417218,1787065,0.003986836916492786,0
Idaho,2020-07-16,0.67785283822054,1787065,0.003793106788060535,0
Idaho,2020-07-17,0.643166567228967,1787065,0.003599010484951398,0
Idaho,2020-07-18,0.602374559928663,1787065,0.003370747901887525,0
Idaho,2020-07-19,0.564649119183421,1787065,0.0031596451118645432,0
Idaho,2020-07-20,0.536331343992148,1787065,0.003001185429697006,0
Idaho,2020-07-21,0.509449345677858,1787065,0.0028507600209161845,0
Idaho,2020-07-22,0.48329896387085297,1787065,0.002704428567908011,0
Idaho,2020-07-23,0.457693900062935,1787065,0.0025611485875608048,0
Idaho,2020-07-24,0.436985588463955,1787065,0.0024452696934020588,0
Idaho,2020-07-25,0.41641498040990005,1787065,0.0023301613562455763,0
Idaho,2020-07-26,0.39183024872350497,1787065,0.0021925909170819467,0
Idaho,2020-07-27,0.37010112889343894,1787065,0.00207099981754127,0
Idaho,2020-07-28,0.35269493648456396,1787065,0.0019735988141705197,0
Idaho,2020-07-29,0.336113759050844,1787065,0.0018808144026705464,0
Idaho,2020-07-30,0.320694153256947,1787065,0.0017945298758408172,0
Idaho,2020-07-31,0.30592462723748803,1787065,0.0017118830441953036,0
Idaho,2020-08-01,0.291991123323096,1787065,0.0016339143977588727,0
Idaho,2020-08-02,0.280061399162514,1787065,0.001567158436668582,0
Idaho,2020-08-03,0.266799352770671,1787065,0.0014929471103215105,0
Idaho,2020-08-04,0.25426702949754,1787065,0.0014228191447851085,0
Illinois,2020-05-12,11832.502823021001,12671821,9.337649910791038,1
Illinois,2020-05-13,11695.6224810522,12671821,9.229630438318376,1
Illinois,2020-05-14,11239.6552892876,12671821,8.869802761014064,1
Illinois,2020-05-15,10704.1745545143,12671821,8.447226767576893,1
Illinois,2020-05-16,10453.0381797073,12671821,8.249041854132331,1
Illinois,2020-05-17,10184.4641435773,12671821,8.037095965589554,1
Illinois,2020-05-18,9887.000855764449,12671821,7.802352050083764,1
Illinois,2020-05-19,9762.35056989612,12671821,7.703983957709093,1
Illinois,2020-05-20,9761.50777305472,12671821,7.703318862422946,1
Illinois,2020-05-21,9553.12792052393,12671821,7.5388753680500455,1
Illinois,2020-05-22,9236.90595510348,12671821,7.289327994061375,1
Illinois,2020-05-23,8862.92954020495,12671821,6.9942035483337,1
Illinois,2020-05-24,8486.87769203208,12671821,6.6974412691215255,1
Illinois,2020-05-25,8062.0588649753,12671821,6.36219440361042,1
Illinois,2020-05-26,7675.473376281559,12671821,6.0571194750001265,1
Illinois,2020-05-27,7370.47819454369,12671821,5.816431746111068,1
Illinois,2020-05-28,6984.00451380918,12671821,5.51144505103819,1
Illinois,2020-05-29,6695.202608851479,12671821,5.2835362879979755,1
Illinois,2020-05-30,6462.01587267151,12671821,5.099516377852489,1
Illinois,2020-05-31,6169.80995229338,12671821,4.868921327324131,1
Illinois,2020-06-01,5883.177107428621,12671821,4.642724283612135,1
Illinois,2020-06-02,5666.52620190619,12671821,4.471753666585244,1
Illinois,2020-06-03,5424.503078585661,12671821,4.28076049889409,1
Illinois,2020-06-04,5152.5370039526,12671821,4.06613777447819,1
Illinois,2020-06-05,4935.83627217305,12671821,3.895127836932869,1
Illinois,2020-06-06,4735.10056959989,12671821,3.736716743078907,1
Illinois,2020-06-07,4477.54656965029,12671821,3.53346734431483,1
Illinois,2020-06-08,4240.972422091961,12671821,3.346774249803529,1
Illinois,2020-06-09,4054.21046678579,12671821,3.199390574397942,1
Illinois,2020-06-10,3838.92054409818,12671821,3.0294939804611984,1
Illinois,2020-06-11,3611.3756271033294,12671821,2.849926326376714,1
Illinois,2020-06-12,3403.7407144539898,12671821,2.6860707032193636,1
Illinois,2020-06-13,3257.21946369636,12671821,2.570443082881584,1
Illinois,2020-06-14,3148.71612473185,12671821,2.4848173950151677,1
Illinois,2020-06-15,2986.597424961,12671821,2.356881007836995,1
Illinois,2020-06-16,2805.68331841137,12671821,2.2141121772564256,1
Illinois,2020-06-17,2650.79497229519,12671821,2.0918816421848048,1
Illinois,2020-06-18,2500.03714182643,12671821,1.9729107141163296,1
Illinois,2020-06-19,2349.9688120267497,12671821,1.8544839072669586,1
Illinois,2020-06-20,2199.06882375737,12671821,1.7354007950059978,1
Illinois,2020-06-21,2064.35026137728,12671821,1.6290872964329908,1
Illinois,2020-06-22,1959.51888367851,12671821,1.5463593462048666,1
Illinois,2020-06-23,1873.1963993105499,12671821,1.4782377365577921,1
Illinois,2020-06-24,1778.5998744035999,12671821,1.4035866466260847,1
Illinois,2020-06-25,1682.99218202763,12671821,1.328137591296176,1
Illinois,2020-06-26,1592.9767698180701,12671821,1.2571016981837655,1
Illinois,2020-06-27,1504.84797155447,12671821,1.187554631299219,1
Illinois,2020-06-28,1419.1783300517902,12671821,1.119948214271485,1
Illinois,2020-06-29,1326.23958887858,12671821,1.0466053686195378,1
Illinois,2020-06-30,1251.24342035048,12671821,0.9874219501289356,0
Illinois,2020-07-01,1176.65733437159,12671821,0.9285621493324361,0
Illinois,2020-07-02,1098.4343223034698,12671821,0.866832258996927,0
Illinois,2020-07-03,1042.7402736946601,12671821,0.8228811578814601,0
Illinois,2020-07-04,985.3810195756239,12671821,0.777615955572308,0
Illinois,2020-07-05,923.153724898551,12671821,0.728509126587687,0
Illinois,2020-07-06,871.804909922009,12671821,0.6879870777230904,0
Illinois,2020-07-07,828.496910267264,12671821,0.6538104588655916,0
Illinois,2020-07-08,781.822250640148,12671821,0.6169770316674675,0
Illinois,2020-07-09,727.751183231026,12671821,0.57430671032287,0
Illinois,2020-07-10,679.360271730587,12671821,0.5361188985628719,0
Illinois,2020-07-11,643.6497800985501,12671821,0.5079378726218987,0
Illinois,2020-07-12,606.820036905523,12671821,0.47887358644469724,0
Illinois,2020-07-13,566.547526798084,12671821,0.44709243193861725,0
Illinois,2020-07-14,531.817785344021,12671821,0.41968536751270474,0
Illinois,2020-07-15,504.12196516751703,12671821,0.39782914007980147,0
Illinois,2020-07-16,477.0509899664,12671821,0.37646601065971497,0
Illinois,2020-07-17,447.69012309795403,12671821,0.3532958073649825,0
Illinois,2020-07-18,416.640216335408,12671821,0.32879269391148125,0
Illinois,2020-07-19,390.306448071653,12671821,0.30801133323431024,0
Illinois,2020-07-20,368.932474608628,12671821,0.29114400732825063,0
Illinois,2020-07-21,349.849230358301,12671821,0.2760844162479102,0
Illinois,2020-07-22,331.02668283001,12671821,0.2612305546535182,0
Illinois,2020-07-23,310.85366464965,12671821,0.24531096568492405,0
Illinois,2020-07-24,293.758280084217,12671821,0.23182009916666044,0
Illinois,2020-07-25,276.708037972124,12671821,0.2183648569310788,0
Illinois,2020-07-26,258.042363722472,12671821,0.203634792286343,0
Illinois,2020-07-27,241.647670162266,12671821,0.19069687786961792,0
Illinois,2020-07-28,228.760943961842,12671821,0.18052728488024097,0
Illinois,2020-07-29,217.05972109856603,12671821,0.17129323488594578,0
Illinois,2020-07-30,205.907426666176,12671821,0.16249237316892026,0
Illinois,2020-07-31,194.504591715043,12671821,0.1534937967597893,0
Illinois,2020-08-01,183.28348064976,12671821,0.14463862822064802,0
Illinois,2020-08-02,173.70402910942002,12671821,0.13707897950059428,0
Illinois,2020-08-03,163.71080654879802,12671821,0.12919280232004382,0
Illinois,2020-08-04,154.600957811693,12671821,0.1220037418550128,0
Indiana,2020-05-12,2758.7910851103998,6732219,4.097892663786487,1
Indiana,2020-05-13,2708.10223544445,6732219,4.022599733378326,1
Indiana,2020-05-14,2577.66133430131,6732219,3.828843557081714,1
Indiana,2020-05-15,2434.38829881118,6732219,3.6160266010526096,1
Indiana,2020-05-16,2348.4882460008803,6732219,3.488431148780039,1
Indiana,2020-05-17,2262.6221984394,6732219,3.360886207711603,1
Indiana,2020-05-18,2195.76016193041,6732219,3.261569717102801,1
Indiana,2020-05-19,2184.86434250285,6732219,3.245385128592593,1
Indiana,2020-05-20,2198.8680545518,6732219,3.2661861632127533,1
Indiana,2020-05-21,2144.0261977156697,6732219,3.1847243794589417,1
Indiana,2020-05-22,2055.5812589194397,6732219,3.053348767946259,1
Indiana,2020-05-23,1954.58378846633,6732219,2.903327696954496,1
Indiana,2020-05-24,1863.82972171857,6732219,2.7685221198516716,1
Indiana,2020-05-25,1770.2192473446398,6732219,2.629473651027454,1
Indiana,2020-05-26,1684.83154852773,6732219,2.5026392464768747,1
Indiana,2020-05-27,1621.1662244461402,6732219,2.408071134415176,1
Indiana,2020-05-28,1546.51428738444,6732219,2.2971835696141794,1
Indiana,2020-05-29,1488.47596014855,6732219,2.2109737668197513,1
Indiana,2020-05-30,1442.88784633933,6732219,2.143257440584345,1
Indiana,2020-05-31,1380.1700601022198,6732219,2.05009679587402,1
Indiana,2020-06-01,1317.4491826499302,6732219,1.9569315594901624,1
Indiana,2020-06-02,1280.3471400952901,6732219,1.9018203954673638,1
Indiana,2020-06-03,1233.22099430306,6732219,1.8318194852292535,1
Indiana,2020-06-04,1171.06165716133,6732219,1.73948835764453,1
Indiana,2020-06-05,1129.3290929023801,6732219,1.6774990428896923,1
Indiana,2020-06-06,1090.48764919887,6732219,1.619804182244918,1
Indiana,2020-06-07,1035.86183901171,6732219,1.538663312960719,1
Indiana,2020-06-08,987.592064150941,6732219,1.466963662576843,1
Indiana,2020-06-09,944.252724545291,6732219,1.4025876528159453,1
Indiana,2020-06-10,894.002137579267,6732219,1.327945715341802,1
Indiana,2020-06-11,846.097250842561,6732219,1.2567880677122372,1
Indiana,2020-06-12,805.375113791721,6732219,1.196299635813572,1
Indiana,2020-06-13,776.504458097697,6732219,1.1534153272460343,1
Indiana,2020-06-14,753.870371160029,6732219,1.1197947826118386,1
Indiana,2020-06-15,717.8743818911149,6732219,1.066326543879685,1
Indiana,2020-06-16,677.3771477830919,6732219,1.0061721815393883,1
Indiana,2020-06-17,645.672692748088,6732219,0.9590785634693226,0
Indiana,2020-06-18,617.652511149132,6732219,0.9174575443091378,0
Indiana,2020-06-19,586.994659852165,6732219,0.8719185455080487,0
Indiana,2020-06-20,553.0533782955121,6732219,0.8215023579825791,0
Indiana,2020-06-21,523.019909327273,6732219,0.7768908131587415,0
Indiana,2020-06-22,501.56485670486296,6732219,0.7450215994234041,0
Indiana,2020-06-23,485.78793364899695,6732219,0.7215866472094816,0
Indiana,2020-06-24,466.18815983065497,6732219,0.6924732541093136,0
Indiana,2020-06-25,443.34249803703904,6732219,0.6585384373815514,0
Indiana,2020-06-26,423.287955407926,6732219,0.6287495332637366,0
Indiana,2020-06-27,403.15682818683297,6732219,0.5988468708264436,0
Indiana,2020-06-28,383.301717890879,6732219,0.5693542023675685,0
Indiana,2020-06-29,363.28833905484197,6732219,0.5396264427150126,0
Indiana,2020-06-30,346.57869327578794,6732219,0.5148060294470336,0
Indiana,2020-07-01,327.770613976971,6732219,0.4868686149053841,0
Indiana,2020-07-02,307.855770911985,6732219,0.4572872197294607,0
Indiana,2020-07-03,295.70895693575903,6732219,0.439244410996967,0
Indiana,2020-07-04,283.019585660684,6732219,0.4203956907234955,0
Indiana,2020-07-05,267.808522127214,6732219,0.3978012630415232,0
Indiana,2020-07-06,255.29659676281102,6732219,0.3792161199194664,0
Indiana,2020-07-07,245.54613571163102,6732219,0.3647328402591048,0
Indiana,2020-07-08,233.86009524705798,6732219,0.3473744618929627,0
Indiana,2020-07-09,219.40060097281398,6732219,0.32589641093495914,0
Indiana,2020-07-10,207.063717378572,6732219,0.30757127386760885,0
Indiana,2020-07-11,198.38172703554798,6732219,0.2946750945498772,0
Indiana,2020-07-12,189.094934667692,6732219,0.28088054572748156,0
Indiana,2020-07-13,178.758764417572,6732219,0.2655272569379754,0
Indiana,2020-07-14,169.905000129282,6732219,0.2523759255741413,0
Indiana,2020-07-15,162.974047383755,6732219,0.24208072759331653,0
Indiana,2020-07-16,156.109427967782,6732219,0.23188406076478205,0
Indiana,2020-07-17,147.64476551085698,6732219,0.21931069905904277,0
Indiana,2020-07-18,138.43279769439,6732219,0.20562729420179288,0
Indiana,2020-07-19,131.1703411612,6732219,0.19483968237099833,0
Indiana,2020-07-20,125.38687116497101,6732219,0.18624894877152837,0
Indiana,2020-07-21,120.957369545812,6732219,0.17966939213625108,0
Indiana,2020-07-22,116.480614088945,6732219,0.17301964491788668,0
Indiana,2020-07-23,110.65556114786101,6732219,0.16436714424747773,0
Indiana,2020-07-24,105.53550530782199,6732219,0.15676184228086162,0
Indiana,2020-07-25,100.50997443280701,6732219,0.14929694716230565,0
Indiana,2020-07-26,95.06664477379809,6732219,0.14121145609463698,0
Indiana,2020-07-27,90.0234117778232,6732219,0.13372026634579653,0
Indiana,2020-07-28,86.1955889071496,6732219,0.12803443991817498,0
Indiana,2020-07-29,82.9873858338678,6732219,0.12326899323071308,0
Indiana,2020-07-30,79.8556250208607,6732219,0.11861709344402002,0
Indiana,2020-07-31,76.3970807308694,6732219,0.1134797913301237,0
Indiana,2020-08-01,72.8558897736128,6732219,0.10821972632443004,0
Indiana,2020-08-02,69.7846943695098,6732219,0.10365779005333872,0
Indiana,2020-08-03,66.6301824547909,6732219,0.09897209590892823,0
Indiana,2020-08-04,63.9729100189563,6732219,0.09502499847220701,0
Iowa,2020-05-12,1093.3295794467401,3155070,3.4653100547586586,1
Iowa,2020-05-13,1079.2628557018902,3155070,3.4207255487259878,1
Iowa,2020-05-14,1031.12947435248,3155070,3.268166710572127,1
Iowa,2020-05-15,979.1093727501351,3155070,3.1032889056348516,1
Iowa,2020-05-16,949.182028721536,3155070,3.0084341352855435,1
Iowa,2020-05-17,923.2012671556571,3155070,2.92608806510048,1
Iowa,2020-05-18,909.4225046922479,3155070,2.882416252863638,1
Iowa,2020-05-19,913.24137830116,3155070,2.894520179587648,1
Iowa,2020-05-20,921.157377268944,3155070,2.919609952454126,1
Iowa,2020-05-21,896.5786220507091,3155070,2.841707543891923,1
Iowa,2020-05-22,862.233162867171,3155070,2.7328495496682197,1
Iowa,2020-05-23,823.289612537291,3155070,2.609417897343929,1
Iowa,2020-05-24,785.2286727927369,3155070,2.488783680846184,1
Iowa,2020-05-25,750.081652442728,3155070,2.3773851370737513,1
Iowa,2020-05-26,717.340511011987,3155070,2.273612030832872,1
Iowa,2020-05-27,692.086158378777,3155070,2.193568315057279,1
Iowa,2020-05-28,661.878293835156,3155070,2.0978244344345955,1
Iowa,2020-05-29,640.052083052527,3155070,2.0286462203771296,1
Iowa,2020-05-30,620.718730082946,3155070,1.9673691236103983,1
Iowa,2020-05-31,592.5446160770169,3155070,1.8780712189492372,1
Iowa,2020-06-01,569.581663952962,3155070,1.805290101179885,1
Iowa,2020-06-02,556.652648165443,3155070,1.764311562549937,1
Iowa,2020-06-03,534.2064641116459,3155070,1.6931683421022226,1
Iowa,2020-06-04,505.15360101060895,3155070,1.601085240614658,1
Iowa,2020-06-05,488.531449979082,3155070,1.548401303232835,1
Iowa,2020-06-06,472.203977328873,3155070,1.4966513495068983,1
Iowa,2020-06-07,449.03357947260497,3155070,1.423212732118796,1
Iowa,2020-06-08,429.36609155955904,3155070,1.3608765940519831,1
Iowa,2020-06-09,409.22133763849405,3155070,1.2970277605203497,1
Iowa,2020-06-10,387.443486666405,3155070,1.2280028229687614,1
Iowa,2020-06-11,367.88623053275904,3155070,1.1660160647236324,1
Iowa,2020-06-12,351.015682938274,3155070,1.1125448339918733,1
Iowa,2020-06-13,338.558177385321,3155070,1.0730607478925065,1
Iowa,2020-06-14,328.34048809912,3155070,1.0406757634509536,1
Iowa,2020-06-15,312.408892865281,3155070,0.9901805439032447,0
Iowa,2020-06-16,294.768962688247,3155070,0.9342707537019684,0
Iowa,2020-06-17,282.022346880528,3155070,0.8938703321337657,0
Iowa,2020-06-18,270.717381797923,3155070,0.8580392251136202,0
Iowa,2020-06-19,257.037418634117,3155070,0.8146805574333279,0
Iowa,2020-06-20,241.568203275762,3155070,0.7656508517267826,0
Iowa,2020-06-21,228.33169147419702,3155070,0.7236977039311236,0
Iowa,2020-06-22,220.00828537992697,3155070,0.6973166534496128,0
Iowa,2020-06-23,213.704284353568,3155070,0.6773361109375323,0
Iowa,2020-06-24,204.84505920643502,3155070,0.6492567810109919,0
Iowa,2020-06-25,194.843447055426,3155070,0.6175566534353469,0
Iowa,2020-06-26,185.5949658689,3155070,0.5882435757967336,0
Iowa,2020-06-27,176.06034893811199,3155070,0.5580235904056391,0
Iowa,2020-06-28,167.117663807118,3155070,0.5296797339111905,0
Iowa,2020-06-29,158.53344059410801,3155070,0.5024720231060104,0
Iowa,2020-06-30,151.595992497403,3155070,0.4804837689731226,0
Iowa,2020-07-01,143.689597879209,3155070,0.4554244371098232,0
Iowa,2020-07-02,134.511847382211,3155070,0.42633554051799477,0
Iowa,2020-07-03,128.684612652917,3155070,0.4078661096359732,0
Iowa,2020-07-04,123.03749461025801,3155070,0.3899675589139322,0
Iowa,2020-07-05,116.33331860512399,3155070,0.368718661091906,0
Iowa,2020-07-06,110.899548475581,3155070,0.35149631696152855,0
Iowa,2020-07-07,106.631346123701,3155070,0.3379682419841747,0
Iowa,2020-07-08,101.465296219067,3155070,0.3215944375847984,0
Iowa,2020-07-09,95.1992959164935,3155070,0.3017343384346258,0
Iowa,2020-07-10,89.3883047394026,3155070,0.2833163915203232,0
